Polydoros		7.517±0.001 h[8][a]					
Ennomos		11.12±0.01 h[11]12.267±0.002 h[12][a]12.269±0.001 h[13][a]12.2696 h[4]12.271±0.001 h[14][a]12.275±0.008 h[15]					
Steel		5.186±0.004 h[7]5.193±0.002 h[8]5.199±0.002 h[9]5.203±0.002 h[10]					
Medesicaste		8.8129±0.0025 h[9][10]					
Agelaos		18.438±0.014 h[8][a]					
Panthoos		27.68±0.05 h[8]					
Asaramas		16.536±0.0087 h[5]					
Jia-xiang		14.96±0.0006 h[a][b]14.9601 h[a][b]					
Wasserburg		3.6231±0.0005 h[5]3.625±0.001 h[9]3.62532±0.00002 h[a]3.626±0.005 h[b]3.6260±0.0005 h[10]3.6280±0.0005 h[11]3.664±0.003 h[12]3.67±0.02 h (dated)[13]					
Castalia		4.095 h (0.1706 d)[1]					
Tatianina		2.9227±0.0001 h[a]2.9227 h[6]2.9228±0.0003 h[10]					
Sprattia		3.136±0.0005 h[8]					
Petrpravec		undetermined[11]					
Iphidamas		9.696±0.006 h[9][a]					
Lykaon		40.09±0.10 h[9]					
Ako		4.085±0.001 h[6]					
Pasteur		13.69±0.02 h[10]					
Asteropaios		12.372±0.010 h[8]					
Dares		18.995±0.028 h[8]					
Misenus		12.873±0.016 h[8]					
Palinurus		5.319±0.002 h[8]					
Meges		14.250±0.026 h[10]14.266±0.002 h[11][a]14.285±0.004 h[12][a]					
Thoas		18.14±0.05 h[10]18.192±0.001 h[11]18.216±0.008 h[12]18.22±0.04 h[13]					
Medon		9.818±0.005 h[10][a]9.838±0.013 h[11]9.840±0.013 h[11]					
Polites		11.235±0.006 h[9][10][a]					
Knushevia		3.1422±0.0002 h[5]4.45±0.01 h[8]4.54±0.01 h[9]4.717±0.002 h[10]					
Candace		40.7 h[a]					
Thessandrus		738±20 h[9]					
Makio		7.830±0.003 h[7]					
Clarke		3.143±0.016 h[7]3.1787±0.0009 h[a]27.253±0.0553 h[8]					
Butakov		13.828±0.001 h[6]13.9078±0.3029 h[7]19.200±0.380 h[8]					
Kozlovskij		3.573±0.0006 h[11]					
Askalaphus		22.731±0.018 h[9]					
Akasofu		2.6798±0.0002 h[6]2.6800±0.0003 h[a]					
Iwamoto		118 h[8]118.0±0.2 h[b]					
Eric		12.052[3] hours					
Brucemurray		2.892 h[8][9]2.8922 h[10]					
Niinoama		4.73±0.01 h[9]					
Vecherka		336±48 h[10]					
Otawara		2.707±0.005 h[5]: 662				50±5° or 230±5°[6]	−30±16°[6]
Ksana		3.4342±0.0003 h[10]					
Amenemhet		3.2 h[5]3.390±0.002 h[6]					
Eurymedon		46±5 h[8][a]					
Agapenor		5.4020±0.0017 h[9]					
Mecisteus		250±25 h[9]					
Martes		4.423±0.0011 h[5]4.424087±0.000002 h[6]4.4243±0.005 h[7]					
Androgeos		11.376±0.004 h[8][a]					
Halaesus		24.937±0.015 h[8]					
Rabinowitz		4.472±0.001 h[5]4.6901±0.0004 h[a]4.691±0.001 h[6]					
Theotes		6.52±0.01 h[6][a]					
Oja		7.2220±0.0004 h[9]7.2222±0.00003 h[a]7.7 h[10]					
Tancredi		5.0591±0.0001 h[6]					
Akhmerov		4.2705±0.0010 h[6]					
Imbrius		12.807±0.016 h[8]					
Bitias		15.21±0.02 h[8][a]					
Achaemenides		53.02±0.05 h[8][a]					
Ilioneus		14.768±0.014 h[9]					
Heracles		2.704±0.002 h[15][a]2.7060±0.0002 h[16]2.706±0.001 h[17]2.7063 h[11]2.7065±0.0005 h[5]3.0149±0.0002 h[18]5.990±0.0111 h[19]					
Achates		5.949±0.014 h[10]5.951±0.004 h[11][a]5.958±0.003 h[12]					
Pholus		9.980 h[9]					
Giordano		7.824±0.0038 h[9]					
Augustesen		19.2±0.1 h (poor)[9]480±10 h[10][a]					
Ables		2.7976±0.0005 h[6]2.798±0.001 h[7]					
Royer		3.866 h[7]3.88494±0.00005 h[8]					
Ioffe		19.4 h[6]					
Amphilochos		9.766±0.002 h[7][a]					
Ulysses		28.72±0.08 h[11]28.784±0.0376 h[12]					
Farquhar		11.513±0.001 h[6]					
Rhoeo		19.85±0.05 h[8]					
Epeigeus		18.42±0.03 h[8]					
Eureka		2.6902 h (0.11209 d)					
Telephus		9.518±0.013 h[11]9.525±0.002 h[12][a]9.540±0.007 h[13][a]					
Pyrrhus		7.323±0.003 h[8]					
Orsilocus		10.31±0.01 h[8][a]					
Krethon		12.04 h[8][9][a]					
Filatov		1061.3756±76.36 h[5]					
Dientzenhofer		8.062±0.001 h[7]8.062±0.002 h[8]					
Erimomisaki		24.233±0.004 h[9]24.26±0.02 h[10]					
