Vundtia	Epoch 31 July 2016 (JD 2457600.5)	3.1423 au (470.08 gm)	0.076190	11.030°	183.060°	224.045°	80.707°
Erika	Epoch 31 July 2016 (JD 2457600.5)	2.9127 au (435.73 gm)	0.17145	7.9270°	34.644°	297.818°	182.784°
Chrysothemis	Epoch 31 July 2016 (JD 2457600.5)	3.1742 au (474.85 gm)	0.12475	0.27131°	353.465°	172.704°	163.254°
Moira	Epoch 31 July 2016 (JD 2457600.5)	2.7353 au (409.20 gm)	0.15896	7.7123°	103.208°	128.586°	54.7967°
Latona	Epoch 31 July 2016 (JD 2457600.5)	3.0167 au (451.29 gm)	0.10600	8.5546°	279.853°	70.682°	253.886°
Brambilla	Epoch 31 July 2016 (JD 2457600.5)	3.1577 au (472.39 gm)	0.080911	13.376°	234.934°	31.380°	195.722°
Agnes	Epoch 16 February 2017 (JD 2457800.5)	2.2200 au	0.1286	1.7119°	41.020°	17.704°	335.75°
Clara	Epoch 31 July 2016 (JD 2457600.5)	3.1914 au (477.43 gm)	0.12176	8.1702°	5.9035°	118.101°	307.116°
Scheherezade	Epoch 31 July 2016 (JD 2457600.5)	3.3603 au (502.69 gm)	0.057954	13.769°	252.201°	230.826°	162.557°
Cosima	Epoch 31 July 2016 (JD 2457600.5)	2.5990 au (388.80 gm)	0.15589	1.0409°	109.975°	268.690°	357.546°
Agrippina	Epoch 31 July 2016 (JD 2457600.5)	3.2123 au (480.55 gm)	0.14581	7.0434°	0.16657°	84.246°	322.43°
Kastalia	Epoch 31 July 2016 (JD 2457600.5)	2.3250 au (347.82 gm)	0.21291	6.9010°	302.820°	38.142°	266.366°
Adelgunde	Epoch 4 September 2017 (JD 2458000.5)	2.4412 au	0.1947	7.3311°	254.68°	175.79°	237.76°
Pippa	Epoch 31 July 2016 (JD 2457600.5)	3.2075 au (479.84 gm)	0.19416	9.8005°	291.226°	178.170°	327.76°
Josefa	Epoch 31 July 2016 (JD 2457600.5)	2.5463 au (380.92 gm)	0.27852	12.715°	357.035°	349.562°	273.84°
Amalasuntha	Epoch 31 July 2016 (JD 2457600.5)	2.4584 au (367.77 gm)	0.18339	2.5576°	215.571°	178.366°	84.6795°
Antikleia	Epoch 30 November 2008 (JD 2454800.5)	3.02523 au	0.09695	10.767°	38.203°	355.742°	86.86°
Jubilatrix	Epoch 31 July 2016 (JD 2457600.5)	2.5545 au (382.15 gm)	0.12692	15.743°	86.195°	277.192°	263.74°
Berenike	Epoch 31 July 2016 (JD 2457600.5)	3.01609 au (451.201 gm)	0.039773	11.290°	132.867°	55.838°	156.090°
Zelinda	Epoch 31 July 2016 (JD 2457600.5)	2.2970 au (343.63 gm)	0.23150	18.125°	278.460°	214.008°	51.9052°
Briseis	Epoch 31 July 2016 (JD 2457600.5)	2.9893 au (447.19 gm)	0.086836	6.4972°	130.064°	278.531°	8.32168°
Beagle	Epoch 23 March 2018 (JD 2458200.5)	3.1496 au	0.1342	0.5165°	184.28°	330.81°	201.29°
Gunlod	Epoch 31 July 2016 (JD 2457600.5)	2.6118 au (390.72 gm)	0.11223	10.228°	297.595°	245.225°	207.017°
Asteria	Epoch 31 July 2016 (JD 2457600.5)	2.8530 au (426.80 gm)	0.065512	1.5061°	351.004°	61.086°	239.630°
Nestor	Epoch 23 March 2018 (JD 2458200.5)	5.1702 au	0.1179	4.5206°	350.78°	342.74°	308.33°
Crescentia	Epoch 31 July 2016 (JD 2457600.5)	2.5328 au (378.90 gm)	0.10846	15.205°	156.981°	106.012°	185.507°
Cloelia	Epoch 31 July 2016 (JD 2457600.5)	3.0166 au (451.28 gm)	0.033930	9.2315°	335.823°	181.133°	248.593°
Newtonia	Epoch 31 July 2016 (JD 2457600.5)	2.5526 au (381.86 gm)	0.21678	4.1202°	133.744°	165.567°	124.757°
Gerlinde	Epoch 31 July 2016 (JD 2457600.5)	3.0691 au (459.13 gm)	0.14605	17.820°	232.869°	310.954°	135.977°
Judith	Epoch 31 July 2016 (JD 2457600.5)	3.1959 au (478.10 gm)	0.23004	8.5782°	170.956°	102.16°	28.142°
Sabine	Epoch 31 July 2016 (JD 2457600.5)	3.1442 au (470.37 gm)	0.17139	14.740°	298.436°	318.920°	149.933°
Desdemona	Epoch 16 February 2017 (JD 2457800.5)	2.5928 au	0.2381	7.5856°	215.41°	174.16°	309.91°
Denise	Epoch 31 July 2016 (JD 2457600.5)	3.1831 au (476.18 gm)	0.19107	25.404°	153.256°	305.863°	205.803°
Dora	Epoch 31 July 2016 (JD 2457600.5)	2.7942 au (418.01 gm)	0.23524	6.8428°	214.450°	113.302°	22.6953°
Kypria	Epoch 31 July 2016 (JD 2457600.5)	3.0146 au (450.98 gm)	0.076496	10.794°	170.761°	114.672°	277.943°
Ottegebe	Epoch 31 July 2016 (JD 2457600.5)	2.8026 au (419.26 gm)	0.19406	7.5354°	174.687°	195.276°	333.660°
Carnegia	Epoch 31 July 2016 (JD 2457600.5)	3.0925 au (462.63 gm)	0.067333	8.0287°	0.51883°	91.179°	209.328°
Astarte	Epoch 31 July 2016 (JD 2457600.5)	2.5553 au (382.27 gm)	0.13538	11.125°	343.936°	308.810°	199.236°
Edda	Epoch 31 July 2016 (JD 2457600.5)	2.8146 au (421.06 gm)	0.011542	2.8770°	226.723°	236.303°	199.04°
Rachele	Epoch 31 July 2016 (JD 2457600.5)	2.9208 au (436.95 gm)	0.19584	13.511°	58.146°	42.025°	147.48°
Ludmilla	Epoch 31 July 2016 (JD 2457600.5)	2.7729 au (414.82 gm)	0.20120	9.7796°	263.200°	152.391°	98.9547°
Melitta	Epoch 31 July 2016 (JD 2457600.5)	3.0677 au (458.92 gm)	0.12156	12.854°	150.359°	183.282°	210.814°
Aaltje	Epoch 31 July 2016 (JD 2457600.5)	2.9568 au (442.33 gm)	0.051565	8.4812°	272.799°	276.733°	349.034°
Fredegundis	Epoch 31 July 2016 (JD 2457600.5)	2.5737 au (385.02 gm)	0.21817	6.0824°	281.416°	120.267°	73.755°
Pax	Epoch 31 July 2016 (JD 2457600.5)	2.5859 au (386.85 gm)	0.31135	24.387°	112.263°	266.736°	33.4022°
Genoveva	Epoch 31 July 2016 (JD 2457600.5)	3.1457 au (470.59 gm)	0.29354	17.498°	38.042°	245.721°	23.547°
Gorgo	Epoch 31 July 2016 (JD 2457600.5)	3.1053 au (464.55 gm)	0.10287	12.580°	177.985°	117.024°	145.868°
Hagar	Epoch 31 May 2020 (JD 2459000.5)	2.6536 au	0.1722	11.507°	190.78°	105.08°	225.55°
Lanzia	Epoch 31 July 2016 (JD 2457600.5)	3.1146 au (465.94 gm)	0.056013	18.509°	259.724°	283.703°	278.966°
Hildburg	Epoch 31 May 2020 (JD 2459000.5)	2.4317 au	0.0352	5.5224°	336.36°	290.44°	122.80°
Hermia	Epoch 31 July 2016 (JD 2457600.5)	2.2360 au (334.50 gm)	0.19640	3.6466°	235.210°	80.876°	4.11590°
Gersuind	Epoch 31 July 2016 (JD 2457600.5)	2.5915 au (387.68 gm)	0.26736	15.672°	243.103°	88.883°	236.17°
Tinette	Epoch 31 July 2016 (JD 2457600.5)	2.7211 au (407.07 gm)	0.27256	14.878°	334.346°	52.932°	260.701°
Melanie	Epoch 31 May 2020 (JD 2459000.5)	2.6975 au	0.1393	10.244°	170.84°	138.97°	20.621°
Zita	Epoch 31 July 2016 (JD 2457600.5)	2.3155 au (346.39 gm)	0.22997	5.7445°	168.175°	188.158°	117.31°
Wratislavia	Epoch 31 July 2016 (JD 2457600.5)	3.1450 au (470.49 gm)	0.18166	11.266°	253.160°	114.819°	53.487°
Lehigh	Epoch 31 July 2016 (JD 2457600.5)	3.0115 au (450.51 gm)	0.12194	13.010°	87.997°	304.466°	189.349°
Hippodamia	Epoch 31 July 2016 (JD 2457600.5)	3.3832 au (506.12 gm)	0.16962	26.080°	63.487°	54.267°	147.27°
Zerbinetta	Epoch 13 January 2016 (JD 2457400.5)	2.9438 au (440.39 gm)	0.031644	14.195°	351.875°	288.790°	101.77°
Ekard	Epoch 31 July 2016 (JD 2457600.5)	2.6743 au (400.07 gm)	0.32265	15.849°	230.116°	111.400°	201.11°
Bella	Epoch 31 July 2016 (JD 2457600.5)	2.5416 au (380.22 gm)	0.15900	13.838°	275.632°	79.589°	183.825°
Leonora	Epoch 31 July 2016 (JD 2457600.5)	3.1707 au (474.33 gm)	0.25085	13.036°	299.519°	104.093°	307.652°
Galilea	Epoch 31 July 2016 (JD 2457600.5)	2.8799 au (430.83 gm)	0.15648	15.143°	15.542°	333.222°	62.6388°
Ernestina	Epoch 31 May 2020 (JD 2459000.5)	2.8669 au	0.1109	11.532°	40.630°	98.687°	269.92°
Hela	Epoch 31 July 2016 (JD 2457600.5)	2.6123 au (390.79 gm)	0.40995	15.297°	242.548°	91.479°	3.93957°
Auravictrix	Epoch 31 July 2016 (JD 2457600.5)	2.2298 au (333.57 gm)	0.10399	6.7892°	96.829°	101.737°	2.54071°
Oriola	Epoch 31 May 2020 (JD 2459000.5)	3.0183 au (451.53 gm)	0.035303	7.134°	243.703°	328.166°	75.376°
Alauda	Epoch 4 September 2017 (JD 2458000.5)	3.1953 au	0.0182	20.589°	289.77°	349.49°	311.58°
Noemi	Epoch 4 September 2017 (JD 2458000.5)	2.1746 au	0.1379	2.4579°	213.77°	174.50°	107.58°
Interamnia	Epoch July 01, 2021 (JD 2459396.5, heliocentric)	3.056 au (457.2 gm)	0.155	17.31°	280.3°	94.8°	248°
Erminia	Epoch 31 July 2016 (JD 2457600.5)	2.92223259 au (437.159773 gm)	0.04834875	25.045517°	2.8949214°	101.35517°	348.73426°
Hirundo	Epoch 31 May 2020 (JD 2459000.5)	2.7294 au	0.1944	14.431°	325.34°	31.090°	124.52°
Steina	Epoch 31 July 2016 (JD 2457600.5)	2.1804 au (326.18 gm)	0.10874	4.2706°	281.961°	90.548°	355.232°
Raphaela	Epoch 31 July 2016 (JD 2457600.5)	2.6705 au (399.50 gm)	0.086818	3.4910°	355.202°	197.104°	9.02998°
Fringilla	Epoch 31 July 2016 (JD 2457600.5)	2.9181 au (436.54 gm)	0.11165	16.267°	324.454°	18.534°	215.54°
Gertrud	Epoch 31 July 2016 (JD 2457600.5)	3.1321 au (468.56 gm)	0.13461	1.7508°	140.193°	99.5550°	303.093°
Marmulla	Epoch 31 July 2016 (JD 2457600.5)	2.2374 au (334.71 gm)	0.19535	6.0917°	357.091°	300.339°	65.0629°
Boliviana	Epoch 31 July 2016 (JD 2457600.5)	2.574404470 au (385.1254270 gm)	0.18711362	12.7650478°	230.827767°	181.662560°	218.926658°
Luscinia	Epoch 31 July 2016 (JD 2457600.5)	3.3912 au (507.32 gm)	0.16400	10.359°	217.687°	137.252°	133.98°
Ulula	Epoch 31 July 2016 (JD 2457600.5)	2.5347 au (379.19 gm)	0.057381	14.271°	233.847°	232.003°	128.475°
Transvaalia	Epoch 31 July 2016 (JD 2457600.5)	2.7706 au (414.48 gm)	0.082430	13.808°	46.109°	299.865°	192.37°
Berkeley	Epoch 31 May 2020 (JD 2459000.5)	2.8120 au	0.0867	8.4872°	145.89°	56.811°	136.21°
Wisibada	Epoch 31 May 2020 (JD 2459000.5)	3.1387 au	0.2633	1.6463°	343.55°	24.403°	150.82°
Erida	Epoch 31 July 2016 (JD 2457600.5)	3.0559 au (457.16 gm)	0.19985	6.9294°	38.538°	174.377°	5.10173°
Albert	Epoch 4 September 2017 (JD 2458000.5)	2.6397 au	0.5468	11.574°	183.92°	156.12°	270.46°
Bohlinia	Epoch 31 July 2016 (JD 2457600.5)	2.8873 au (431.93 gm)	0.017406	2.3562°	35.706°	118.762°	350.275°
Tabora	Epoch 31 July 2016 (JD 2457600.5)	3.5504 au (531.13 gm)	0.11595	8.3229°	38.411°	352.878°	218.961°
Frieda	Epoch 31 May 2020 (JD 2459000.5)	2.1717 au	0.1447	5.6371°	45.668°	257.23°	47.845°
Hammonia	Epoch 31 July 2016 (JD 2457600.5)	2.9932 au (447.78 gm)	0.053719	4.9954°	163.351°	246.398°	71.167°
Hapag	Epoch 31 July 2016 (JD 2457600.5)	2.4558 au (367.38 gm)	0.24908	11.707°	204.27°	205.50°	73.788°
Amanda	Epoch 31 May 2020 (JD 2459000.5)	2.5722 au	0.2216	3.7902°	68.679°	323.36°	114.51°
Joella	Epoch 31 July 2016 (JD 2457600.5)	2.5683 au (384.21 gm)	0.28407	15.414°	242.040°	112.979°	203.587°
Nipponia	Epoch 31 July 2016 (JD 2457600.5)	2.5661 au (383.88 gm)	0.10588	15.060°	133.068°	274.978°	210.761°
Leonisis	Epoch 31 July 2016 (JD 2457600.5)	2.2535 au (337.12 gm)	0.087584	4.2564°	82.661°	55.396°	317.487°
Watsonia	Epoch 31 July 2016 (JD 2457600.5)	2.7594 au (412.80 gm)	0.096988	18.042°	124.388°	88.376°	223.02°
Athanasia	Epoch 31 May 2020 (JD 2459000.5)	2.2440 au	0.1778	4.2348°	95.073°	123.60°	52.393°
Sorga	Epoch 31 May 2020 (JD 2459000.5)	2.9873 au	0.1412	10.689°	46.136°	288.62°	201.03°
Tjilaki	Epoch 31 May 2020 (JD 2459000.5)	2.4561 au	0.0436	10.994°	173.35°	64.900°	359.80°
Mocia	Epoch 31 July 2016 (JD 2457600.5)	3.3969 au (508.17 gm)	0.059701	20.294°	341.005°	189.934°	58.5163°
Benda	Epoch 31 May 2020 (JD 2459000.5)	3.1481 au	0.1000	5.8048°	3.1349°	66.244°	51.852°
Marghanna	Epoch 31 May 2020 (JD 2459000.5)	2.7297 au	0.3210	16.866°	42.952°	309.76°	346.73°
Harvard	Epoch 31 May 2020 (JD 2459000.5)	2.2018 au	0.1651	4.3767°	135.91°	200.51°	28.744°
Arequipa	Epoch 31 July 2016 (JD 2457600.5)	2.5905 au (387.53 gm)	0.24485	12.368°	184.672°	134.348°	24.8306°
Alagasta	Epoch 31 July 2016 (JD 2457600.5)	3.0369 au (454.31 gm)	0.055023	3.5344°	132.115°	41.826°	146.545°
Mandeville	Epoch 31 July 2016 (JD 2457600.5)	2.7372 au (409.48 gm)	0.14347	20.660°	136.609°	45.543°	276.654°
Cantabia	Epoch 31 July 2016 (JD 2457600.5)	3.0519 au (456.56 gm)	0.11053	10.846°	116.099°	47.844°	133.938°
Botolphia	Epoch 31 July 2016 (JD 2457600.5)	2.72046 au (406.975 gm)	0.070958	8.41179°	100.761°	62.7093°	8.49527°
Edisona	Epoch 31 July 2016 (JD 2457600.5)	3.0107 au (450.39 gm)	0.11862	11.219°	64.214°	284.294°	65.177°
Eugenisis	Epoch 31 July 2016 (JD 2457600.5)	2.7938 au (417.95 gm)	0.058524	4.8324°	228.976°	187.320°	148.01°
Aguntina	Epoch 31 July 2016 (JD 2457600.5)	3.1703 au (474.27 gm)	0.11829	7.7161°	142.67°	28.637°	87.239°
Mauritia	Epoch 31 May 2020 (JD 2459000.5)	3.2638 au	0.0400	13.324°	125.68°	26.747°	104.57°
Marlu	Epoch 31 May 2020 (JD 2459000.5)	3.1094 au	0.2369	17.480°	1.9385°	306.79°	60.352°
Winchester	Epoch 31 July 2016 (JD 2457600.5)	3.0011 au (448.96 gm)	0.34019	18.165°	130.081°	275.511°	59.0474°
Simeisa	Epoch 31 May 2020 (JD 2459000.5)	3.9472 au	0.1881	2.2587°	265.46°	177.73°	324.14°
Malzovia	Epoch 31 May 2020 (JD 2459000.5)	2.2437 au	0.1729	5.3946°	109.76°	128.97°	289.14°
Oskar	Epoch 31 July 2016 (JD 2457600.5)	2.4442 au (365.65 gm)	0.12912	3.9510°	69.710°	72.156°	73.9970°
Faina	Epoch 31 May 2020 (JD 2459000.5)	2.5522 au	0.1514	15.600°	78.849°	302.26°	293.41°
Sulamitis	Epoch 23 March 2018 (JD 2458200.5)	2.4626 au (368.40 gm)	0.0743	5.9617°	85.120°	23.880°	149.88°
Tiflis	Epoch 31 July 2016 (JD 2457600.5)	2.3289 au (348.40 gm)	0.22097	10.089°	61.355°	202.953°	346.851°
Malabar	Epoch 31 July 2016 (JD 2457600.5)	2.9865 au (446.77 gm)	0.047851	24.565°	180.049°	302.528°	326.44°
Quintilla	Epoch 31 May 2020 (JD 2459000.5)	3.1814 au	0.1373	3.2423°	176.67°	43.965°	294.13°
Lilliana	Epoch 31 July 2016 (JD 2457600.5)	3.19450 au (477.890 gm)	0.148819	20.3578°	208.088°	5.26073°	281.138°
Portlandia	Epoch 31 July 2016 (JD 2457600.5)	2.3734 au (355.06 gm)	0.10922	8.1694°	22.515°	44.204°	133.453°
Mancunia	Epoch 31 July 2016 (JD 2457600.5)	3.1893 au (477.11 gm)	0.15086	5.6102°	106.200°	314.999°	260.973°
Vinifera	Epoch 31 May 2020 (JD 2459000.5)	2.6185 au	0.2054	19.905°	318.35°	0.9245°	79.523°
Massinga	Epoch 31 May 2020 (JD 2459000.5)	3.1464 au	0.2333	12.539°	331.55°	200.56°	176.77°
Brendelia	Epoch 31 July 2016 (JD 2457600.5)	2.8619 au (428.13 gm)	0.065297	2.1605°	23.830°	298.232°	114.79°
Pulcova	Epoch 31 July 2016 (JD 2457600.5)	3.1546 au (471.92 gm) (a)	0.10319 (e)	13.089° (i)	305.76° (ω)	189.54° (ω)	348.62° (m)
Cupido	Epoch 31 May 2020 (JD 2459000.5)	2.2415 au	0.1660	4.0828°	289.82°	88.860°	279.59°
Gedania	Epoch 31 May 2020 (JD 2459000.5)	3.2013 au	0.0941	10.018°	258.94°	156.65°	242.58°
Mattiaca	Epoch 31 July 2016 (JD 2457600.5)	2.5472 au (381.06 gm)	0.28319	5.5470°	326.657°	71.022°	87.9802°
Moguntia	Epoch 31 July 2016 (JD 2457600.5)	3.0186 au (451.58 gm)	0.096536	10.090°	7.8400°	71.720°	154.498°
Bondia	Epoch 31 May 2020 (JD 2459000.5)	3.1220 au	0.1822	2.4118°	79.324°	269.09°	137.11°
Struveana	Epoch 31 July 2016 (JD 2457600.5)	3.1418 au (470.01 gm)	0.21068	16.265°	38.908°	16.794°	139.156°
Tatjana	Epoch 31 July 2016 (JD 2457600.5)	3.1701 au (474.24 gm)	0.18574	7.3689°	38.487°	253.943°	90.8697°
Bali	Epoch 4 September 2017 (JD 2458000.5)	2.2216 au	0.1504	4.3849°	44.697°	18.069°	119.08°
Libera	Epoch 31 July 2016 (JD 2457600.5)	2.6514 au (396.64 gm)	0.24808	14.936°	218.19°	227.36°	268.14°
Tanete	Epoch 31 July 2016 (JD 2457600.5)	3.0006 au (448.88 gm)	0.092055	28.854°	63.832°	146.061°	163.71°
Irmintraud	Epoch 31 July 2016 (JD 2457600.5)	2.8585 au (427.63 gm)	0.080135	16.684°	322.41°	331.91°	220.21°
Armor	Epoch 31 July 2016 (JD 2457600.5)	3.0472 au (455.85 gm)	0.16914	5.5589°	250.253°	28.478°	240.634°
Lumiere	Epoch 31 July 2016 (JD 2457600.5)	3.0124 au (450.65 gm)	0.071473	9.2891°	297.761°	167.229°	235.239°
Berbericia	Epoch 31 July 2016 (JD 2457600.5)	2.9304 au (438.38 gm)	0.16471	18.237°	79.729°	307.132°	235.69°
Gutemberga	Epoch 31 May 2020 (JD 2459000.5)	3.2288 au	0.1097	12.942°	283.27°	264.44°	79.152°
Theobalda	Epoch 31 July 2016 (JD 2457600.5)	3.1874 au (476.83 gm)	0.24990	13.687°	321.708°	134.392°	24.214°
Nina	Epoch 31 May 2020 (JD 2459000.5)	2.6639 au	0.2278	14.582°	283.74°	49.126°	301.50°
Armenia	Epoch 31 July 2016 (JD 2457600.5)	3.1144 au (465.91 gm)	0.097135	19.085°	144.857°	214.403°	346.438°
Kartvelia	Epoch 31 July 2016 (JD 2457600.5)	3.2196 au (481.65 gm)	0.11598	19.149°	138.109°	156.132°	62.363°
Montefiore	Epoch 31 July 2016 (JD 2457600.5)	2.1796 au (326.06 gm)	0.038666	5.2605°	80.496°	81.938°	310.813°
Nora	Epoch 31 May 2020 (JD 2459000.5)	2.3429 au	0.2297	9.3410°	142.09°	154.70°	136.94°
Pickeringia	Epoch 31 May 2020 (JD 2459000.5)	3.0956 au	0.2423	12.284°	14.917°	238.01°	97.354°
Zwetana	Epoch 31 July 2016 (JD 2457600.5)	2.5686 au (384.26 gm)	0.21073	12.769°	71.882°	131.607°	268.20°
Bredichina	Epoch 31 May 2020 (JD 2459000.5)	3.1771 au	0.1599	14.518°	89.766°	133.61°	267.56°
Moskva	Epoch 31 July 2016 (JD 2457600.5)	2.5390 au (379.83 gm)	0.12996	14.852°	183.890°	126.135°	18.5642°
Hohensteina	Epoch 31 July 2016 (JD 2457600.5)	3.12593 au (467.632 gm)	0.132977	14.3373°	177.840°	48.4689°	172.396°
Lena	Epoch 16 February 2017 (JD 2457800.5)	2.6862 au	0.1472	10.781°	232.62°	44.006°	110.02°
Pretoria	Epoch 31 July 2016 (JD 2457600.5)	3.4117 au (510.38 gm)	0.15130	20.526°	252.032°	38.637°	87.1149°
Ani	Epoch 31 May 2020 (JD 2459000.5)	3.1219 au	0.1929	16.381°	129.81°	201.49°	33.057°
Metcalfia	Epoch 31 July 2016 (JD 2457600.5)[1]	2.6226 au (392.34 gm)	0.12992	8.6163°	265.120°	227.772°	314.963°
Arizona	Epoch 31 July 2016 (JD 2457600.5)[1]	2.7957 au (418.23 gm)[1]	0.12516	15.7875°	36.055°	308.965°	8.40127°
Irenaea	Epoch 31 May 2020 (JD 2459000.5)	3.1281 au	0.2966	5.4193°	160.40°	131.27°	31.160°
Fini	Epoch 31 May 2020 (JD 2459000.5)	2.7489 au	0.1024	19.051°	17.377°	190.18°	206.63°
Sarita	Epoch 31 July 2016 (JD 2457600.5)	2.6344 au (394.10 gm)	0.32012	19.052°	33.194°	329.694°	300.91°
Montana	Epoch 16 February 2017 (JD 2457800.5)	2.5348 au	0.0614	4.5102°	238.35°	355.40°	277.77°
Ruth	Epoch 31 July 2016 (JD 2457600.5)	3.0146 au (450.98 gm)	0.035951	9.2386°	214.268°	41.817°	327.100°
Gudula	Epoch 31 July 2016 (JD 2457600.5)	2.5428 au (380.40 gm)	0.021454	5.2827°	164.879°	238.013°	132.296°
Kressmannia	Epoch 31 July 2016 (JD 2457600.5)	2.1926 au (328.01 gm)	0.20134	4.2623°	325.184°	347.603°	316.007°
Helwerthia	Epoch 31 July 2016 (JD 2457600.5)	2.6047 au (389.66 gm)	0.078337	14.130°	185.973°	335.076°	47.6362°
Epyaxa	Epoch 31 July 2016 (JD 2457600.5)	2.1960 au (328.52 gm)	0.079036	5.2028°	7.8338°	115.75°	100.80°
Picka	Epoch 31 May 2020 (JD 2459000.5)	3.2031 au	0.0656	8.6665°	250.95°	58.556°	338.93°
Hispania	Epoch 31 July 2016 (JD 2457600.5)	2.8381 au (424.57 gm)	0.13961	15.395°	347.611°	344.626°	277.552°
Hormuthia	Epoch 31 July 2016 (JD 2457600.5)	3.1923 au (477.56 gm)	0.18720	15.728°	166.446°	132.362°	132.402°
Gyldenia	Epoch 16 February 2017 (JD 2457800.5)	3.2092 au	0.0752	14.240°	43.987°	119.50°	280.53°
Ceraskia	Epoch 31 May 2020 (JD 2459000.5)	3.0163 au	0.0651	11.320°	132.20°	337.21°	91.475°
Merxia	Epoch 31 July 2016 (JD 2457600.5)	2.7456 au (410.74 gm)	0.12621	4.7240°	181.066°	274.396°	11.0596°
Lundia	Epoch 31 July 2016 (JD 2457600.5)	2.28254 au (341.463 gm)	0.19304	7.14911°	154.580°	196.162°	76.7867°
Atossa	Epoch 31 May 2020 (JD 2459000.5)	2.1785 au	0.1805	2.6122°	152.69°	195.84°	198.29°
Nauheima	Epoch 31 July 2016 (JD 2457600.5)	2.8969 au (433.37 gm)	0.073362	3.1384°	130.915°	177.646°	196.685°
Adele	Epoch 31 May 2020 (JD 2459000.5)	2.6601 au	0.1647	13.298°	7.2582°	353.10°	46.769°
Baumeia	Epoch 31 May 2020 (JD 2459000.5)	2.2230 au	0.0263	6.2970°	51.942°	315.69°	226.31°
Tauris	Epoch 31 May 2020 (JD 2459000.5)	3.1558 au	0.3065	21.822°	88.786°	296.53°	247.26°
Coppelia	Epoch 31 July 2016 (JD 2457600.5)	2.6593 au (397.83 gm)	0.076056	13.864°	57.066°	59.329°	74.8031°
Juliana	Epoch 31 July 2016 (JD 2457600.5)	3.0014 au (449.00 gm)	0.10971	14.330°	127.863°	21.017°	104.02°
Annika	Epoch 31 May 2020 (JD 2459000.5)	2.5900 au	0.1803	11.336°	125.47°	285.18°	61.065°
Kapteynia	Epoch 31 July 2016 (JD 2457600.5)	3.1694 au (474.14 gm)	0.094677	15.664°	70.816°	293.096°	38.374°
Barnardiana	Epoch 31 July 2016 (JD 2457600.5)	2.1972 au (328.70 gm)	0.14223	4.8983°	333.162°	306.373°	183.04°
Adriana	Epoch 31 July 2016 (JD 2457600.5)	3.1297 au (468.20 gm)	0.049550	5.9337°	118.47°	193.08°	284.54°
Fanny	Epoch 31 May 2020 (JD 2459000.5)	2.7718 au	0.2123	5.3989°	209.76°	32.862°	150.41°
Lalage	Epoch 31 May 2020 (JD 2459000.5)	2.2554 au	0.1556	0.7172°	210.11°	247.21°	342.25°
Sisigambis	Epoch 31 July 2016 (JD 2457600.5)	2.2212 au (332.29 gm)	0.090088	3.6456°	255.028°	218.602°	176.61°
Anastasia	Epoch 31 July 2016 (JD 2457600.5)	2.7934 au (417.89 gm)	0.13702	8.1258°	141.401°	142.050°	85.1285°
Tanina	Epoch 31 May 2020 (JD 2459000.5)	2.2257 au	0.0755	3.3998°	101.41°	111.50°	112.91°
Henrika	Epoch 31 May 2020 (JD 2459000.5)	2.7119 au	0.2060	7.1048°	230.22°	36.697°	51.962°
Wolfiana	Epoch 4 September 2017 (JD 2458000.5)	2.2743 au	0.1570	3.4231°	172.92°	195.31°	145.31°
Lindemannia	Epoch 31 July 2016 (JD 2457600.5)[1]	3.1956 au (478.05 gm)	0.029046	1.1286°	1.9327°	289.9690°	256.3941°
Academia	Epoch 31 July 2016 (JD 2457600.5)	2.5799 au (385.95 gm)	0.10000	8.2839°	352.504°	41.183°	353.330°
Petropolitana	Epoch 31 May 2020 (JD 2459000.5)	3.2085 au	0.0649	3.8028°	340.28°	90.940°	297.36°
Stateira	Epoch 31 July 2016 (JD 2457600.5)	2.2125 au (330.99 gm)	0.14550	4.8364°	178.081°	224.935°	91.2840°
Karin	Epoch 31 July 2016 (JD 2457600.5)	2.8649 au (428.58 gm)	0.079945	1.0046°	253.945°	122.154°	200.354°
Monica	Epoch 31 July 2016 (JD 2457600.5)	3.0094 au (450.20 gm)	0.12138	9.7887°	353.163°	35.937°	21.7501°
Burnhamia	Epoch 31 May 2020 (JD 2459000.5)	3.1849 au	0.2012	3.9779°	182.68°	91.320°	207.71°
Olivia	Epoch 31 May 2020 (JD 2459000.5)	3.2183 au	0.0875	3.6998°	308.48°	66.972°	1.9258°
Jole	Epoch 31 May 2020 (JD 2459000.5)	2.1900 au	0.1759	4.8449°	199.76°	179.78°	340.45°
Schwarzschilda	Epoch 31 July 2016 (JD 2457600.5)	2.2981 au (343.79 gm)	0.041137	6.7371°	200.05°	173.33°	221.45°
Seraphina	Epoch 31 May 2020 (JD 2459000.5)	2.8983 au	0.1309	10.423°	240.05°	117.10°	15.248°
Valborg	Epoch 31 July 2016 (JD 2457600.5)	2.6158 au (391.32 gm)	0.15157	12.605°	338.211°	339.558°	263.01°
Zenobia	Epoch 31 July 2016 (JD 2457600.5)	3.1322 au (468.57 gm)	0.099775	9.9848°	272.773°	10.358°	73.117°
Arabella	Epoch 31 July 2016 (JD 2457600.5)	2.2556 au (337.43 gm)	0.069749	3.7904°	354.733°	120.347°	71.2877°
Kerstin	Epoch 31 May 2020 (JD 2459000.5)	3.2368 au	0.1165	14.496°	5.4008°	352.49°	350.44°
